8ef676c57939a8b6854245994637310c5b326cb1	refs/heads/cdRlvTerms
46ed2b25b607c203c8d890ab74992efebdcd8483	refs/heads/cdno
c8af3b185b62093faac0be5e1ebd5dea243dbecd	refs/heads/cdtNormalize
6641bb261738b718c619628cd61678c95042c766	refs/heads/cegqiBvIneqIgn
e8c42c9e52ba983beb1675eaf0b1c2d37a5dcf6a	refs/heads/cegqiCheckSat
0b3d9df6666c513bcbb49b602a6a983cb8eb3429	refs/heads/centralEe
c2b34f6a5cda0de367d07a7cd419cae89d0b045b	refs/heads/centralEeDev
6c01631a47c7d016feceebd1b6967dd33c5ab01e	refs/heads/certoraDev
cdebf282fc3ac22cddee66db548887fffbffe16f	refs/heads/chainMResOpt
6e914623ed77e35a35b140088cbdb6f33fa80e26	refs/heads/changeOrderBvEq
0fa5258a16957abb363ca10c9f9cebb4711a9a57	refs/heads/checkAbdEnabled
995b23bcfa6542c8e696d5b0742cf2b7d3d070c2	refs/heads/claude-eagerInst
2acf62a2602eb632c8d10a3963eda6039ebd8914	refs/heads/claudeDev-dts-idef
0983bbbf9c77008f4d0882c7959292cb514456f4	refs/heads/cleanRd
7ccdc8b86cf40501415543029853bbf84f721214	refs/heads/cleanupDt
07d807e13b516c8afe3794f2fe8f94d681110cd6	refs/heads/closedSkolemIndices
c6678b718191242e84fc9d4a4a948d3ed1f402e1	refs/heads/closureConsRrFix
c42237b6bd4f4375a28c725126b7992043fc6c82	refs/heads/cmiUnit
372929420ebe9ceedba974c47507577ffc57bf39	refs/heads/commonTimer
975b3c9915da00cfa8411960997d20fc3e2334e0	refs/heads/compressedSel
1ab3870e076483c0f4a6f61f90d6002b135fc112	refs/heads/convReduce
f7b799eb8cfa5e323276731b8a48615a49dd312b	refs/heads/coreConUnsatCores
496b8f5b0dbec7b8a5a0d3bc8b5726b3320d92cf	refs/heads/cpcDevCR
6e08c402be9d7aa78721ec43d64d0f73a412af57	refs/heads/cpcDevChainMRes
5400a450c5cc3e99fb56fa035e60014cfa090c4f	refs/heads/cpcFormatted
9d7fba84016244856cd05d6aedde40294a877541	refs/heads/cpcFormatted-2
47ced2f0b7c3eb4a7efaa2dcde5f399f520041b3	refs/heads/cpcLogos
fd4d1c7631a09088e1207c218575344045b03b00	refs/heads/cpcLogos-dtDecl
43d76c93f021abacacda67f063b92b98c656498a	refs/heads/cpcMinor-0824
4be85a94a2a05e8e98a60c47f101406078a90f69	refs/heads/cpcMinor-0830
a49720d2ce4fdd825204b21e497eea2e118da226	refs/heads/cpcNaming2
6bbcd1dd63e241f09696f224a3b6f39e51f9c34a	refs/heads/cpcSimpEval
218541ebbcf6037ba66c665e6b21f2035262b58f	refs/heads/cpcTypeFix2
cdf73094d89f5736e906280108404393e38e2e89	refs/heads/cpcTypeFix2-B
532a63673529c36a8f42653839d14a1c448f220b	refs/heads/cpcWellType
d2f936ed6ae330e9bf21e195eff358186bac105f	refs/heads/ctypeNwf
bb6c84fc858251c063e414266b723fec91f9c2d7	refs/heads/cycleBestContent
e44f7552d9bc81026800f35a6564707d528f2566	refs/heads/cyclicProof-1025
